edge_id,asset_id,from_node,to_node,mode,road_type,length_km,avg_speed_kmh,travel_time_hr,capacity_index,edge_betweenness,name
road_45,road_45,road_69,road_70,road,Motorway,0.9473,120,0.007894,5,0.00611497,ایم 11
road_4970,road_4970,road_69,road_71,road,Motorway,1.0857,120,0.009048,5,0.04113735,ایم 2 موٹروے
road_4971,road_4971,road_69,road_5537,road,Motorway,0.0796,120,0.000663,5,0.04726223,ایم 2 موٹروے
road_46,road_46,road_70,road_71,road,Motorway,0.9277,120,0.007731,5,0.01588871,ایم 2
road_48,road_48,road_70,road_72,road,Motorway,0.0948,120,0.00079,5,0.02192789,nan
road_4968,road_4968,road_71,road_5534,road,Motorway,0.2281,120,0.001901,5,0.05700048,ایم 2 موٹروے
road_4967,road_4967,road_71,road_5536,road,Motorway,0.6788,120,0.005657,5,7.995e-05,ایم 11
road_4657,road_4657,road_72,road_5276,road,Motorway,4.1056,120,0.034213,5,0.01987496,Lahore Bypass
road_5000,road_5000,road_72,road_5550,road,Motorway,4.1081,120,0.034234,5,0.00197713,Lahore Bypass
road_49,road_49,road_73,road_74,road,Trunk,4.4811,100,0.044811,5,0.01505612,گرینڈ ٹرنک روڈ
road_4355,road_4355,road_73,road_5033,road,Trunk,2.0875,100,0.020875,5,0.01497713,گرینڈ ٹرنک روڈ
road_4359,road_4359,road_74,road_4403,road,Trunk,0.085,100,0.00085,5,0.01521458,گرینڈ ٹرنک روڈ
road_26717,road_26717,road_74,road_5035,road,Trunk,1.033,100,0.01033,5,7.947e-05,گرینڈ ٹرنک روڈ
road_50,road_50,road_75,road_76,road,Motorway,11.5053,120,0.095878,5,0.22164679,ایم 2 موٹروے
road_4460,road_4460,road_75,road_5124,road,Motorway,0.0698,120,0.000582,5,0.22160841,ایم 2 موٹروے
road_4462,road_4462,road_76,road_1794,road,Trunk,0.9683,100,0.009683,5,0.00615798,سرگودھا روڈ
road_1266,road_1266,road_76,road_1792,road,Motorway,0.9696,120,0.00808,5,0.25355724,ایم 2 موٹروے
road_4461,road_4461,road_76,road_5125,road,Trunk,4.1466,100,0.041466,5,0.04164487,سرگودھا روڈ
road_51,road_51,road_77,road_78,road,Motorway,2.2751,120,0.018959,5,0.00017845,ایم 2 موٹروے
road_4437,road_4437,road_77,road_5120,road,Motorway,2.2702,120,0.018918,5,0.21896402,ایم 2 موٹروے
road_4439,road_4439,road_77,road_4284,road,Motorway,2.5489,120,0.021241,5,0.21918148,ایم 2 موٹروے
road_4436,road_4436,road_78,road_5117,road,Motorway,3.6509,120,0.030424,5,0.00013943,ایم 2 موٹروے
road_52,road_52,road_79,road_80,road,Motorway,8.6613,120,0.072178,5,0.21836473,ایم 2 موٹروے
road_4411,road_4411,road_79,road_5097,road,Motorway,0.0905,120,0.000754,5,0.21838583,ایم 2 موٹروے
road_26308,road_26308,road_80,road_18022,road,Motorway,1.2,40,0.03,5,0.0,ایم 2 موٹروے
road_26309,road_26309,road_80,road_5093,road,Motorway,1.714,120,0.014283,5,0.21834394,ایم 2 موٹروے
road_54,road_54,road_81,road_82,road,Motorway,28.3149,120,0.235958,5,0.24698881,ایم 2 موٹروے
road_4384,road_4384,road_81,road_5068,road,Motorway,0.2262,120,0.001885,5,0.24694883,ایم 2 موٹروے
road_4392,road_4392,road_82,road_5075,road,Motorway,0.1626,120,0.001355,5,0.24708874,ایم 2 موٹروے
road_4390,road_4390,road_82,road_5070,road,Motorway,28.3153,120,0.235961,5,5.996e-05,ایم 2 موٹروے
road_55,road_55,road_83,road_84,road,Motorway,10.9582,120,0.091318,5,0.24541158,ایم 2 موٹروے
road_1291,road_1291,road_83,road_1827,road,Motorway,0.4528,120,0.003773,5,2.015e-05,ایم 2 موٹروے
road_1292,road_1292,road_83,road_1818,road,Motorway,0.4492,120,0.003743,5,0.24543108,ایم 2 موٹروے
road_5129,road_5129,road_84,road_1582,road,Motorway,0.2514,120,0.002095,5,0.24537192,ایم 2 موٹروے
road_56,road_56,road_85,road_86,road,Motorway,1.7034,120,0.014195,5,2.287e-05,ایم 1 موٹروے
road_212,road_212,road_85,road_313,road,Motorway,4.2805,120,0.035671,5,7.723e-05,ایم 1 موٹروے
road_297,road_297,road_86,road_406,road,Motorway,0.1038,120,0.000865,5,0.15261545,ایم 1 موٹروے
road_298,road_298,road_86,road_311,road,Motorway,5.9949,120,0.049958,5,0.15274896,ایم 1 موٹروے
road_12597,road_12597,road_86,road_11606,road,Motorway,0.6294,120,0.005245,5,0.0001599,nan
road_57,road_57,road_87,road_88,road,Primary,7.3856,80,0.09232,4,0.0001599,کشمیر روڈ
road_835,road_835,road_87,road_1221,road,Primary,6.2931,80,0.078664,4,0.00223905,کشمیر روڈ
road_1122,road_1122,road_88,road_1583,road,Primary,0.8671,80,0.010839,4,7.995e-05,Ayubia Road
road_58,road_58,road_89,road_90,road,Trunk,6.6326,100,0.066326,5,0.01958618,قومی شاہراہ
road_365,road_365,road_89,road_491,road,Trunk,27.661,100,0.27661,5,4.989e-05,قومی شاہراہ
road_7222,road_7222,road_89,road_7648,road,Trunk,10.8056,100,0.108056,5,0.01970483,قومی شاہراہ
road_8176,road_8176,road_90,road_119,road,Trunk,21.0388,100,0.210388,5,0.01952223,قومی شاہراہ
road_6290,road_6290,road_91,road_403,road,Motorway,0.0743,120,0.000619,5,0.00037976,ایم 2 موٹروے
road_13442,road_13442,road_91,road_400,road,Trunk,0.3426,100,0.003426,5,0.01166757,nan
road_17617,road_17617,road_91,road_11753,road,Trunk,0.0992,100,0.000992,5,0.00183051,nan
road_62,road_62,road_92,road_93,road,Trunk,0.9976,100,0.009976,5,0.00143908,گرینڈ ٹرنک روڈ
road_7699,road_7699,road_92,road_8043,road,Trunk,1.2338,100,0.012338,5,0.00127918,گرینڈ ٹرنک روڈ
road_22619,road_22619,road_92,road_17074,road,Trunk,0.1532,100,0.001532,5,7.995e-05,گرینڈ ٹرنک روڈ
road_1324,road_1324,road_93,road_1879,road,Trunk,3.7758,100,0.037758,5,0.00151903,گرینڈ ٹرنک روڈ
road_518,road_518,road_94,road_114,road,Trunk,0.0988,100,0.000988,5,0.01342437,سرینگر ہائی وے
road_519,road_519,road_94,road_722,road,Trunk,0.1872,100,0.001872,5,0.0,سرینگر ہائی وے
road_2002,road_2002,road_94,road_2646,road,Trunk,0.0742,100,0.000742,5,0.03638519,سرینگر ہائی وے
road_14708,road_14708,road_94,road_2647,road,Primary,0.0504,80,0.00063,4,0.02300128,Faisal Avenue
road_15206,road_15206,road_94,road_13350,road,Primary,0.0457,80,0.000571,4,7.899e-05,Faisal Avenue
road_22781,road_22781,road_94,road_267,road,Trunk,0.1847,100,0.001847,5,0.00039815,Islamabad Expressway
road_65,road_65,road_95,road_96,road,Trunk,1.4917,100,0.014917,5,0.000118,مری روڈ
road_6264,road_6264,road_95,road_6733,road,Trunk,0.3156,100,0.003156,5,0.00035497,مری روڈ
road_8994,road_8994,road_95,road_310,road,Trunk,0.1413,100,0.001413,5,0.0001599,nan
road_16866,road_16866,road_96,road_14292,road,Trunk,0.0761,100,0.000761,5,0.00019603,مری روڈ
road_66,road_66,road_97,road_98,road,Trunk,3.3119,100,0.033119,5,0.00023985,Islamabad Expressway
road_27479,road_27479,road_97,road_19579,road,Trunk,0.9311,100,0.009311,5,7.995e-05,T-Chowk Flyover
road_27480,road_27480,road_97,road_19580,road,Trunk,0.3807,100,0.003807,5,7.995e-05,nan
road_236,road_236,road_98,road_343,road,Trunk,0.4468,100,0.004468,5,0.00239831,Islamabad Expressway
road_25745,road_25745,road_98,road_18748,road,Trunk,0.0595,100,0.000595,5,7.995e-05,nan
road_67,road_67,road_99,road_100,road,Primary,0.7855,80,0.009819,4,0.00351311,Old Airport Rd
road_891,road_891,road_99,road_1304,road,Primary,3.847,80,0.048087,4,0.00343348,Old Airport Rd
road_26481,road_26481,road_100,road_10201,road,Primary,0.0241,80,0.000301,4,0.00399089,Old Airport Rd
road_11050,road_11050,road_100,road_10672,road,Primary,0.289,80,0.003612,4,0.0001599,nan
road_11072,road_11072,road_100,road_1304,road,Primary,4.6789,80,0.058486,4,0.0,Old Airport Rd
road_12911,road_12911,road_100,road_11857,road,Trunk,0.1854,100,0.001854,5,0.00023985,nan
road_68,road_68,road_101,road_102,road,Trunk,3.9121,100,0.039121,5,0.03780588,سرینگر ہائی وے
road_109,road_109,road_101,road_164,road,Trunk,2.3016,100,0.023016,5,0.03788072,سرینگر ہائی وے
road_164,road_164,road_102,road_259,road,Trunk,3.2044,100,0.032044,5,1.007e-05,سرینگر ہائی وے
road_259,road_259,road_102,road_367,road,Trunk,0.0917,100,0.000917,5,0.03758634,سرینگر ہائی وے
road_261,road_261,road_102,road_370,road,Trunk,0.0789,100,0.000789,5,0.00015478,سرینگر ہائی وے
road_107,road_107,road_103,road_163,road,Trunk,0.1481,100,0.001481,5,0.0387165,سرینگر ہائی وے
road_4150,road_4150,road_103,road_106,road,Trunk,0.8375,100,0.008375,5,0.03874113,سرینگر ہائی وے
road_14024,road_14024,road_103,road_11664,road,Trunk,0.217,100,0.00217,5,0.0,nan
road_70,road_70,road_104,road_105,road,Trunk,1.9199,100,0.019199,5,1.44e-06,سرینگر ہائی وے
road_12123,road_12123,road_104,road_11255,road,Trunk,4.8161,100,0.048161,5,0.00955069,سرینگر ہائی وے
road_22790,road_22790,road_104,road_14292,road,Trunk,0.0932,100,0.000932,5,0.00027406,سرینگر ہائی وے
road_2236,road_2236,road_105,road_294,road,Trunk,0.0861,100,0.000861,5,8.043e-05,Khayaban-e-Suhrwardy
road_71,road_71,road_106,road_107,road,Trunk,1.6071,100,0.016071,5,0.03881628,سرینگر ہائی وے
road_18691,road_18691,road_107,road_6759,road,Trunk,0.0376,100,0.000376,5,0.03889303,سرینگر ہائی وے
road_72,road_72,road_108,road_109,road,Trunk,8.7666,100,0.087666,5,0.0,گرینڈ ٹرنک روڈ
road_6933,road_6933,road_108,road_5490,road,Trunk,5.0882,100,0.050882,5,0.03787416,گرینڈ ٹرنک روڈ
road_27659,road_27659,road_108,road_19651,road,Trunk,0.0501,100,0.000501,5,0.03783706,گرینڈ ٹرنک روڈ
road_4883,road_4883,road_109,road_5490,road,Trunk,3.6651,100,0.036651,5,0.04686073,گرینڈ ٹرنک روڈ
road_4884,road_4884,road_109,road_5488,road,Trunk,0.1974,100,0.001974,5,0.04686009,گرینڈ ٹرنک روڈ
road_73,road_73,road_110,road_111,road,Motorway,0.9899,120,0.008249,5,0.15061001,ایم 1 موٹروے
road_12238,road_12238,road_110,road_11338,road,Motorway,3.1936,120,0.026613,5,0.15056748,ایم 1 موٹروے
road_5170,road_5170,road_111,road_2303,road,Motorway,2.1784,120,0.018153,5,0.15065254,ایم 1 موٹروے
road_74,road_74,road_112,road_113,road,Trunk,22.2574,100,0.222574,5,0.02905916,Faisalabad - Jhang Road
road_1174,road_1174,road_112,road_1666,road,Trunk,2.2058,100,0.022058,5,0.02912216,Faisalabad - Jhang Road
road_6611,road_6611,road_113,road_7070,road,Trunk,0.0755,100,0.000755,5,0.0290662,Faisalabad Road
road_5708,road_5708,road_114,road_267,road,Trunk,0.3288,100,0.003288,5,0.0,nan
road_22785,road_22785,road_114,road_13256,road,Trunk,3.3948,100,0.033948,5,0.0133457,سرینگر ہائی وے
road_363,road_363,road_119,road_490,road,Trunk,9.9212,100,0.099212,5,0.01953246,قومی شاہراہ
road_5256,road_5256,road_119,road_491,road,Trunk,0.0373,100,0.000373,5,3.006e-05,قومی شاہراہ
road_80,road_80,road_120,road_121,road,Trunk,14.6668,100,0.146668,5,0.00511321,قومی شاہراہ 25
road_24014,road_24014,road_120,road_17877,road,Trunk,0.0503,100,0.000503,5,0.00519284,قومی شاہراہ 25
road_23046,road_23046,road_121,road_17300,road,Trunk,1.3108,100,0.013108,5,0.00503358,قومی شاہراہ 25
road_1382,road_1382,road_124,road_125,road,Primary,1.5198,80,0.018998,4,0.000311,Zarghun Road
road_1131,road_1131,road_124,road_1599,road,Primary,0.9434,80,0.011793,4,7.995e-05,ایئرپورٹ روڈ
road_5705,road_5705,road_124,road_1942,road,Primary,0.9388,80,0.011735,4,0.00015174,ایئرپورٹ روڈ
road_12939,road_12939,road_125,road_4343,road,Primary,0.429,80,0.005363,4,0.00039063,Zarghun Road
road_88,road_88,road_134,road_135,road,Trunk,10.7823,100,0.107823,5,0.00037496,گرینڈ ٹرنک روڈ
road_2653,road_2653,road_134,road_3281,road,Trunk,1.4743,100,0.014743,5,0.00019364,Grand Trunk Road
road_3274,road_3274,road_134,road_3851,road,Trunk,1.0286,100,0.010286,5,0.00040454,Pindi Bypass
road_4671,road_4671,road_135,road_5285,road,Trunk,0.0437,100,0.000437,5,0.00045491,گرینڈ ٹرنک روڈ
road_89,road_89,road_136,road_137,road,Primary,0.4561,80,0.005701,4,0.00015574,UBD Canal Bank Road
road_19091,road_19091,road_136,road_8443,road,Trunk,0.0685,100,0.000685,5,0.00220723,Beijing Underpass
road_12827,road_12827,road_136,road_11782,road,Trunk,0.7004,100,0.007004,5,2.958e-05,Beijing Underpass
road_13208,road_13208,road_136,road_11734,road,Primary,0.3875,80,0.004844,4,0.0,UBD Canal Bank Road
road_12829,road_12829,road_137,road_11784,road,Primary,0.3772,80,0.004715,4,4.16e-06,نہر سڑک‎
road_13204,road_13204,road_138,road_7643,road,Primary,0.7701,80,0.009626,4,1.92e-06,نہر سڑک‎
road_13206,road_13206,road_138,road_12084,road,Primary,0.4163,80,0.005204,4,7.803e-05,UBD Canal Bank Road
road_91,road_91,road_139,road_140,road,Trunk,4.637,100,0.04637,5,4.141e-05,نہر سڑک‎
road_7211,road_7211,road_139,road_7641,road,Trunk,0.3575,100,0.003575,5,0.0,nan
road_23519,road_23519,road_139,road_17584,road,Trunk,0.1596,100,0.001596,5,7.083e-05,نہر سڑک‎
road_9276,road_9276,road_140,road_3365,road,Trunk,0.2889,100,0.002889,5,8.906e-05,UBD Canal Bank Road
road_13202,road_13202,road_140,road_4981,road,Trunk,0.3633,100,0.003633,5,0.0,نہر سڑک‎
road_92,road_92,road_141,road_142,road,Trunk,4.6147,100,0.046147,5,0.00219076,نہر سڑک‎
road_9278,road_9278,road_141,road_3365,road,Trunk,0.3121,100,0.003121,5,0.00222226,UBD Canal Bank Road
road_14160,road_14160,road_141,road_4980,road,Trunk,0.3797,100,0.003797,5,1.615e-05,نہر سڑک‎
road_2733,road_2733,road_142,road_3353,road,Trunk,0.3712,100,0.003712,5,0.0,nan
road_23520,road_23520,road_142,road_17584,road,Trunk,0.1444,100,0.001444,5,0.00308187,نہر سڑک‎
road_93,road_93,road_143,road_144,road,Trunk,5.0955,100,0.050955,5,0.00158906,فیروزپور روڈ
road_12382,road_12382,road_143,road_11415,road,Primary,13.823,80,0.172788,4,0.00135066,سوئے آصل روڈ
road_13726,road_13726,road_143,road_12402,road,Trunk,4.7563,100,0.047563,5,0.0001591,فیروزپور روڈ
road_2740,road_2740,road_144,road_1720,road,Trunk,1.1289,100,0.011289,5,0.0,فیروزپور روڈ
road_8418,road_8418,road_144,road_3388,road,Trunk,0.5382,100,0.005382,5,0.00874928,فیروزپور روڈ
road_13725,road_13725,road_144,road_12401,road,Trunk,9.8524,100,0.098524,5,0.00708634,فیروزپور روڈ
road_2762,road_2762,road_145,road_146,road,Primary,0.0597,80,0.000746,4,0.01150863,nan
road_15218,road_15218,road_145,road_13358,road,Motorway,0.3953,120,0.003294,5,0.0001599,nan
road_15220,road_15220,road_145,road_13360,road,Motorway,0.2989,120,0.002491,5,0.00207979,nan
road_17040,road_17040,road_145,road_14372,road,Trunk,0.5664,100,0.005664,5,0.00914551,فیروزپور روڈ
road_24524,road_24524,road_145,road_11276,road,Trunk,0.7539,100,0.007539,5,7.963e-05,فیروزپور روڈ
road_95,road_95,road_146,road_147,road,Primary,4.7072,80,0.05884,4,0.01158762,فیروزپور روڈ
road_11081,road_11081,road_146,road_706,road,Primary,5.9963,80,0.074954,4,0.0,فیروزپور روڈ
road_507,road_507,road_147,road_706,road,Primary,1.2577,80,0.015721,4,0.01166661,فیروزپور روڈ
road_96,road_96,road_148,road_149,road,Motorway,0.39,120,0.00325,5,0.01827886,لاہور رنگ روڈ
road_2685,road_2685,road_148,road_1974,road,Motorway,0.1059,120,0.000882,5,0.01804957,لاہور رنگ روڈ
road_4322,road_4322,road_148,road_3317,road,Motorway,0.2279,120,0.001899,5,0.0001599,nan
road_2628,road_2628,road_149,road_1974,road,Motorway,0.5218,120,0.004348,5,0.0,لاہور رنگ روڈ
road_2639,road_2639,road_149,road_3273,road,Motorway,0.3514,120,0.002928,5,7.995e-05,nan
road_2644,road_2644,road_149,road_3278,road,Motorway,0.4152,120,0.00346,5,7.995e-05,nan
road_7183,road_7183,road_149,road_3277,road,Motorway,0.1696,120,0.001413,5,0.01858459,لاہور رنگ روڈ
road_26707,road_26707,road_149,road_19164,road,Motorway,0.4876,120,0.004063,5,7.995e-05,nan
road_97,road_97,road_150,road_151,road,Primary,0.1881,80,0.002351,4,0.00014103,علامہ اقبال روڈ
road_7191,road_7191,road_150,road_715,road,Primary,0.192,80,0.0024,4,7.995e-05,علامہ اقبال روڈ
road_2694,road_2694,road_151,road_714,road,Primary,0.4632,80,0.00579,4,0.00100911,علامہ اقبال روڈ
road_25150,road_25150,road_151,road_8496,road,Primary,0.6406,80,0.008007,4,0.00121122,علامہ اقبال روڈ
road_98,road_98,road_152,road_153,road,Trunk,5.5767,100,0.055767,5,0.00058491,گرینڈ ٹرنک روڈ
road_99,road_99,road_152,road_154,road,Trunk,0.0446,100,0.000446,5,0.00050496,گرینڈ ٹرنک روڈ
road_22732,road_22732,road_153,road_3366,road,Trunk,0.3409,100,0.003409,5,0.00066485,گرینڈ ٹرنک روڈ
road_647,road_647,road_154,road_906,road,Primary,9.4912,80,0.11864,4,0.0003198,منہالہ روڈ
road_23933,road_23933,road_154,road_2616,road,Trunk,0.6144,100,0.006144,5,0.00010521,گرینڈ ٹرنک روڈ
road_100,road_100,road_155,road_156,road,Primary,8.5145,80,0.106431,4,7.995e-05,Raiwind Road
road_101,road_101,road_155,road_157,road,Primary,1.0984,80,0.01373,4,0.011059,Raiwind Road
road_8330,road_8330,road_155,road_7631,road,Primary,8.4342,80,0.105428,4,0.01121059,Raiwind Road
road_2755,road_2755,road_157,road_3376,road,Primary,0.0722,80,0.000902,4,0.00023985,Raiwind Road
road_12532,road_12532,road_157,road_11546,road,Primary,2.2349,80,0.027936,4,0.01075712,Raiwind Road
road_3783,road_3783,road_158,road_3378,road,Primary,5.838,80,0.072975,4,0.0001599,رائے ونڈ روڈ
road_3781,road_3781,road_158,road_4456,road,Primary,5.5623,80,0.069529,4,0.0,Raiwind Road
road_3782,road_3782,road_158,road_4457,road,Primary,5.2534,80,0.065668,4,0.00023985,Raiwind Road
road_2642,road_2642,road_159,road_3276,road,Motorway,0.432,120,0.0036,5,7.995e-05,nan
road_13219,road_13219,road_159,road_8445,road,Primary,2.0987,80,0.026234,4,0.00137496,Ravi Road
road_105,road_105,road_160,road_161,road,Primary,0.5747,80,0.007184,4,8.986e-05,سرکلر روڈ
road_9569,road_9569,road_160,road_4022,road,Primary,1.0535,80,0.013169,4,6.476e-05,سرکلر روڈ
road_26497,road_26497,road_160,road_18456,road,Primary,0.1625,80,0.002031,4,0.00023457,سرکلر روڈ
road_8308,road_8308,road_161,road_8551,road,Primary,0.2731,80,0.003414,4,8.347e-05,سرکلر روڈ
road_106,road_106,road_162,road_163,road,Trunk,0.0831,100,0.000831,5,0.00030972,سرینگر ہائی وے
road_26307,road_26307,road_162,road_259,road,Trunk,3.0009,100,0.030009,5,0.00023457,سرینگر ہائی وے
road_108,road_108,road_163,road_164,road,Trunk,0.0538,100,0.000538,5,0.03795587,سرینگر ہائی وے
road_12678,road_12678,road_163,road_11664,road,Trunk,0.0651,100,0.000651,5,0.0003198,nan
road_14400,road_14400,road_163,road_12514,road,Trunk,0.2347,100,0.002347,5,7.995e-05,nan
road_110,road_110,road_165,road_166,road,Trunk,0.115,100,0.00115,5,0.01465542,Shahrah e Faisal
road_10457,road_10457,road_165,road_10370,road,Trunk,1.1933,100,0.011933,5,0.01473409,Shahrah-e-Faisal
road_11975,road_11975,road_166,road_934,road,Trunk,0.0722,100,0.000722,5,0.01457675,Shahrah e Faisal
road_10967,road_10967,road_167,road_168,road,Trunk,0.0692,100,0.000692,5,0.00158794,Shahrah-e-Faisal (Drigh Road)
road_10971,road_10971,road_167,road_2586,road,Trunk,0.0363,100,0.000363,5,0.00144771,Shahrah e Faisal
road_10209,road_10209,road_167,road_10182,road,Trunk,0.2512,100,0.002512,5,7.371e-05,FTC Flyover
road_619,road_619,road_168,road_860,road,Trunk,0.1496,100,0.001496,5,0.00412248,nan
road_1948,road_1948,road_168,road_2587,road,Trunk,0.1416,100,0.001416,5,0.0058465,nan
road_10968,road_10968,road_168,road_10632,road,Trunk,0.1065,100,0.001065,5,1.343e-05,Shahrah-e-Faisal (Drigh Road)
road_10969,road_10969,road_168,road_10203,road,Trunk,0.2205,100,0.002205,5,0.0,Shahrah-e-Faisal (Drigh Road)
road_13685,road_13685,road_168,road_3106,road,Primary,1.0319,80,0.012899,4,8.299e-05,Mubarak Shaheed Road
road_112,road_112,road_169,road_170,road,Primary,1.5864,80,0.01983,4,1.279e-05,Mai Kolachi Road
road_26177,road_26177,road_169,road_9338,road,Trunk,0.2382,100,0.002382,5,0.0001599,M.T. Khan Road
